Date,Open,High,Low,Close,EMA,RSI,BB_middle,BB_std,BB_upper,BB_lower,MACD,MACD_Signal,MACD_Histogram,USD,DowJones,NASDAQ,SP500,KOSPI,KOSDAQ,Gold,WTI,Treasury5Y,usdkrw,jpykrw,eurkrw
2009-06-12,-0.004851261,-0.00262325,8.02E-05,0,-0.000692786,0,-0.000163941,-0.005035463,-0.000245036,-8.01E-05,-0.067562708,-0.069810241,-0.075007714,0.009192733,0.003231114,-0.001916883,0.001396995,0.006481658,0.00703035,-0.022053482,-0.00880571,-0.022120787,0,-0.00749356,-0.007924903
2009-06-15,0.000719174,0.005658801,0.003529903,0.004956392,-0.000331986,0.126682457,4.40E-05,0.003274359,9.75E-05,-1.14E-05,-0.128676073,-0.078049128,0.039969192,0.012478163,-0.021266548,-0.022821198,-0.023768561,-0.011318853,-0.008831496,-0.014041009,-0.019711243,-0.023339318,0.004956393,0.010538734,-0.010557685
2009-06-16,0.003992973,0.001901967,0.000479635,0.005409314,3.66E-05,0.10847031,0.000863795,0.022807958,0.001228499,0.000486552,-0.203267601,-0.094612377,0.117603309,-0.005299482,-0.012477745,-0.011120994,-0.012720305,-0.009395222,0.00250178,0.005070614,-0.002124072,-0.010661765,0.005409314,0.019456767,0.008719781
2009-06-17,0.005408884,0.004429756,0.001837834,-0.002057105,-9.85E-05,-0.055337386,0.000631308,0.011541115,0.000816532,0.000439572,-0.174728583,-0.103937948,-0.00537187,-0.006690633,-0.00088072,0.006614039,-0.001381569,-0.005703463,-0.006833932,0.004079055,0.007946615,-0.012263099,-0.002057105,0.005649286,0.005612323
2009-06-18,-0.002056943,0.002835073,-0.016270556,0.006739078,0.000341989,0.126954166,0.001449491,-0.023009435,0.001029782,0.001884117,-0.322077619,-0.127323543,0.097672194,0.005488375,0.006875213,-0.000188096,0.00841099,-0.011077007,-0.008021339,-0.001496712,0.004786766,0.06772009,0.006739078,-0.001973734,0.005023414
2009-06-19,0.006579932,0.000628182,0.015323516,0.002126281,0.000457676,0.032124568,0.001144354,0.044725893,0.001874243,0.00038917,-0.45146873,-0.15431834,0.057698984,-0.004341881,-0.001854825,0.010925365,0.003114197,0.005509682,-0.005748022,0.001713036,-0.02550091,-0.011980268,0.00212628,0.000152126,0.005032302
2009-06-22,0.002914132,0.006906333,0.01233726,0.006365403,0.000841348,0.08401547,0.001437771,0.090988904,0.00300169,-0.000182751,-1.027307947,-0.201475109,0.104105994,0.006478906,-0.023504337,-0.033532715,-0.030600396,0.011833678,0.005604876,-0.016032493,-0.037670782,-0.033880171,0.006365404,0.015970796,-2.81E-05
2009-06-23,0.005732627,0.005923597,0.00847959,0.000937118,0.000847602,0.010673942,0.000676095,0.090447253,0.002381387,-0.001096544,31.4757047,-0.259992109,0.030450721,-0.011636581,-0.001930638,-0.000719004,0.002306725,-0.027984368,-0.029427241,0.003584671,0.034513641,-0.008859358,0.000937118,0.008758141,0.015776396
2009-06-24,0.00046857,-0.004184119,-0.018068029,-0.000546164,0.000756577,-0.018743713,0.000313974,0.043612447,0.001208733,-0.00061936,0.711791292,-0.338774156,-0.035757088,0.009018062,-0.00276944,0.01553607,0.00652444,0.002388757,-0.006083971,0.011040104,-0.008232236,0.005959032,-0.000546164,-0.008014248,-0.009864436
2009-06-25,-0.000234175,0.00427949,0.014338059,0.003434568,0.000931245,0.046382124,0.000727078,0.083954106,0.002519799,-0.001146351,0.447165813,-0.503722573,-0.016824698,-0.001986048,0.020788306,0.020755032,0.021444278,0.021220276,0.018242424,0.005352746,0.022717417,-0.038134024,0.003434567,0.002244165,0.006793047
2009-06-26,0.003434836,-0.002208085,0.002120269,-0.002567132,0.000702498,-0.093838759,0.001274436,0.043760849,0.002263937,0.000236592,0.161879222,-0.911071928,-0.102393944,-0.006467724,-0.004014298,0.004744325,-0.001477828,0.001292426,-0.001368966,0.001703797,-0.015235639,-0.025019246,-0.002567133,0.004776832,0.002180424
2009-06-29,-0.0033453,-0.000194122,0.001410586,-0.002417701,0.000499146,-0.092320973,0.001173685,0.016201371,0.001538168,0.00079062,0.042126119,-8.532876318,-0.167121476,-0.000500764,0.010782891,0.003177034,0.009065139,-0.004359892,-0.023244725,-0.000318899,0.033689906,-0.001973944,-0.0024177,-0.011291041,4.44E-05
2009-06-30,-0.001717236,-0.004504448,-0.007551471,-0.005081698,0.000136487,-0.182578426,0.00164361,-0.105959281,-0.001004411,0.004428709,-0.091666574,0.804799465,-0.289518023,0.003632277,-0.009658367,-0.004891392,-0.008530756,0.001166769,-0.013200716,-0.014142969,-0.022380739,0.011867089,-0.005081698,-0.007362885,-0.008413921
2009-07-01,-0.00500432,-0.004602921,-0.008712832,-0.008407945,-0.000415858,-0.257493409,0.000850112,-0.081018785,-0.000952948,0.002736251,-0.293330069,0.19342962,-0.566225264,-0.00623986,0.00675501,0.005819999,0.004361931,0.015531592,0.012408533,0.014993015,-0.00829877,-0.015637217,-0.008407946,-0.011504693,-0.002389998
2009-07-02,-0.00777998,0.004859277,-0.006283728,0.014184978,0.000520449,0.549939672,0.001280011,-0.028543263,0.00067583,0.001909706,0.143643769,0.177017066,0.092166801,0.006530265,-0.026260321,-0.026656238,-0.029144546,-0.000127509,0.009833662,-0.01094579,-0.037223995,-0.037331215,0.014184979,0.021133231,0.002148892
2009-07-03,0.013543463,-0.001013904,0.011686524,-0.009454678,-0.000127962,-0.205695372,0.000572112,-0.034348208,-0.000114672,0.001287016,-0.196855617,0.057259769,-0.619269898,0,0,0,0,0.006064556,0.011733871,0,0,0,-0.009454678,-0.01139772,-0.00930477
2009-07-06,-0.009220854,-0.004528458,-0.000989002,-0.000552143,-0.000155277,-0.013543448,0.000843876,-0.095744921,-0.000990714,0.00275091,-0.223876247,-0.011148193,-1.205843238,0.003742919,0.00532922,-0.005076479,0.002565748,0.006267429,0.007173887,-0.007198895,-0.040161844,-0.012376238,-0.000552142,0.009860437,0.00067245
2009-07-07,-0.000709854,0.002117609,0.002257138,0.008050474,0.000372934,0.22022777,0.000776181,-0.018453921,0.000445572,0.001118564,0.146488706,0.018957443,-2.681537228,0.002113188,-0.019372076,-0.023067013,-0.019683486,0.00368105,0.006608365,0.005194792,-0.017486385,-0.015455305,0.008050474,0.01239297,0.003721568
2009-07-08,0.008050474,0.001956641,-0.005294311,-0.001879034,0.00022686,-0.047941753,0.000685032,-0.034144846,9.75E-05,0.001293037,0.009928659,0.017017304,-0.085324532,0.001860506,0.001814158,0.000572682,-0.001668537,-0.002217264,-0.006034279,-0.021317817,-0.044334991,-0.059397539,-0.001879034,0.019734402,-0.004596713
2009-07-09,-0.002113961,-0.000234281,0.010088934,0.002039516,0.00034419,0.049914625,0.001042581,-0.097978578,-0.000570472,0.002709956,0.080816377,0.030631136,0.830630494,-0.01126651,0.000581992,0.003079268,0.003547222,-9.08E-05,-0.005714964,0.007590785,0.004489541,0.046910239,0.002039516,-0.001891597,0.012763022
2009-07-10,0.002432307,0.006484824,-0.003067263,0.007671776,0.000819296,0.156572177,0.001426648,-0.090336042,7.75E-05,0.002816643,0.341907272,0.100287453,2.374323804,0.004633133,-0.004478693,0.001985667,-0.004021829,-0.001586425,-0.014976134,-0.004039755,-0.008607863,-0.047393365,0.007671776,0.013266273,0.001255756
2009-07-13,0.004852907,0.021425321,0.012306702,0.015537602,0.001780136,0.174680764,0.001966208,0.219077944,0.004869669,-0.001017042,0.636450642,0.246615649,1.705703424,-0.001246491,0.022728683,0.02117272,0.024933722,-0.035348798,-0.038807115,0.010962508,-0.003339456,0.019900498,0.015537602,0.010646716,0.019135984
2009-07-14,0.018071312,-0.004712018,0.004480985,-0.00948585,0.00103457,-0.18499565,0.001210313,0.02961658,0.001671173,0.000733999,0.123498021,0.202507219,0.023652266,0.000624023,0.003337928,0.003635948,0.005316064,0.005398659,0.000420124,0.000325296,-0.002848032,0.033702882,-0.009485849,-0.013666453,-0.010545092
2009-07-15,-0.009257824,-0.010766628,-0.014934637,-0.017454508,-0.000176149,-0.280081679,0.000426419,-0.05834755,-0.000553725,0.001440381,-0.200760157,0.067524221,-0.599034725,-0.010725867,0.030709974,0.035099734,0.029629918,0.025477063,0.021879265,0.017994554,0.033938189,0.071214071,-0.017454508,-0.024897164,-0.008109253
2009-07-16,-0.017530367,-0.015052103,-0.006615659,-0.00707436,-0.000620058,-0.114021787,-0.000258095,0.039109748,0.000360459,-0.000896717,-0.345459753,-0.035970589,-1.568677053,-0.001260703,0.011096567,0.01187933,0.00864176,0.007995158,-0.009020486,-0.004259397,0.007799789,-0.02082499,-0.00707436,-0.003182356,-0.004647826
2009-07-17,-0.007152944,-0.007131642,-0.004915621,-0.002849886,-0.000762624,-0.049994138,-0.000504581,0.069535407,0.000638526,-0.00168626,-0.508789894,-0.116420699,2.120131798,0.001640962,0.003686958,0.00083816,-0.000382662,0.005501948,0.007443809,0.002245788,0.024830716,0.027811861,-0.002849885,-0.007498701,-0.005363865
2009-07-20,-0.016704913,-0.018707138,-0.01067646,-0.013020026,-0.001544672,-0.208103867,-0.001463631,0.205509333,0.00214691,-0.005204695,-1.600863581,-0.25683673,0.949272086,-0.005544978,0.011917963,0.012021591,0.011431549,0.026671759,0.015950769,0.012057179,0.006607914,-0.031834461,-0.013020026,-0.012193297,-0.005465905
2009-07-21,0.00257645,0.002895832,0.002738201,0.002895832,-0.001264615,0.118929205,-0.001371715,0.09950089,0.000745042,-0.003581203,1.791781139,-0.413513931,0.196512527,0.000253403,0.007661493,0.0036191,0.003627277,0.007088217,0.004639196,-0.002003188,0.01156613,-0.041512536,0.002895832,0.009238925,0.001969707
2009-07-22,0.005220045,0.004250823,0.004979579,0.004090452,-0.00092547,0.152550528,-0.001145972,0.045187489,-7.77E-05,-0.00226584,0.347225309,-0.69046582,-0.02071356,-0.002787293,-0.003889737,0.005312626,-0.000534277,0.003391561,0.003750681,0.006761065,0.010506814,0.030874786,0.004090451,0.003676746,0.004440093
2009-07-23,0.002876167,0.00303494,0.003036783,0.002955469,-0.00067845,0.096315688,-0.001174794,0.008047079,-0.000952556,-0.001408285,0.112870365,-1.963375137,-0.119823611,0.001143489,0.021171577,0.024512283,0.023289665,0.001639849,0.000241075,0.001573977,0.026911345,0.071547421,0.002955469,-0.011438397,3.94E-05
2009-07-24,-0.008205248,-0.008679054,-0.008047148,-0.00844216,-0.001174403,-0.164490885,-0.001463332,0.049801195,-0.000216782,-0.002773603,0.267993142,2.120952135,0.040693913,-0.000634556,0.002640802,-0.003871106,0.003042162,0.004076205,0.004278053,-0.00178105,0.01325192,-0.011257764,-0.00844216,-0.007260077,-0.005044593
2009-07-27,-0.004417671,-0.003775061,-0.004819277,-0.004819277,-0.001405548,-0.097010518,-0.001579722,0.067618739,0.00018709,-0.003441611,0.243441772,0.724707817,0.066397667,-0.001523848,0.001679218,0.000981736,0.002981826,0.014282006,0.00925963,0.000524769,0.004849287,0.010600707,-0.004819277,-0.008455854,-0.002311773
2009-07-28,-0.000161316,0.000725552,-8.07E-05,0.001452824,-0.0012249,0.070316461,-0.001254727,0.050304869,0.000150474,-0.002740938,0.12046016,0.400738431,-0.046296053,0.002797927,-0.001294398,0.003872165,-0.002606445,0.00129917,-0.00097097,-0.015000512,-0.016817696,0.00971251,0.001452824,0.009757222,-0.005648389
2009-07-29,0.003550312,0.003061593,0.003228671,0.003143055,-0.000948108,0.146961189,-0.000679514,0.030484785,0.000212427,-0.001625611,0.031197933,0.242252611,-0.153231845,0.009892188,-0.002858173,-0.003923038,-0.004562964,-0.001120555,-0.005137258,-0.012566547,-0.057712403,0.017699115,0.003143054,-0.004184737,-0.006159122
2009-07-30,-0.010533068,-0.011325282,-0.010861694,-0.012051097,-0.001654573,-0.250027766,-0.001980625,0.060677837,-0.000133025,-0.003944013,0.167609228,0.215678925,0.105984808,-0.004269698,0.009231928,0.008405516,0.011895581,0.006835835,0.002651674,0.008304586,0.056669362,0.009451796,-0.012051097,-0.017038509,-0.007091586
2009-07-31,-0.006094588,-0.006336866,-0.005124491,-0.005367143,-0.001888337,-0.112638717,-0.001766686,0.085297638,0.000956704,-0.004671821,0.159594722,0.196501969,0.107587599,-0.011855253,0.001873447,-0.00292297,0.000739782,0.014693042,0.002883277,0.020109089,0.037496189,-0.051310861,-0.005367143,0.004275165,0.006865103
2009-08-03,-0.008094207,-0.007521831,-0.008339426,-0.007521831,-0.002241818,-0.153379577,-0.002107108,0.099291194,0.001331904,-0.00579637,0.166784078,0.186653926,0.136537164,-0.009061889,0.012533155,0.015218592,0.015342109,0.004938065,0.012312878,0.003040751,0.03066962,0.053691275,-0.007521832,-0.012925697,0.003004857
2009-08-04,0.004615973,0.004036596,0.003710116,0.003047987,-0.001911659,0.237529106,-0.002370035,0.044003314,-0.000643377,-0.004235618,0.076348043,0.150712358,-0.041844899,0.001674369,0.003621455,0.00134425,0.003012097,0.00088819,-0.003603886,0.011394548,-0.002235317,0.006744099,0.003047987,0.00188191,0.003779121
2009-08-05,0.003199788,0.003692156,0.004024991,0.004434974,-0.00151357,0.271384282,-0.002064759,0.017574665,-0.001300839,-0.002893121,0.011297686,0.108221767,-0.173709932,-0.003214607,-0.004208144,-0.009078665,-0.002913591,-0.004405089,0.000530744,-0.00341084,0.007700966,0.017863789,0.004434974,0.009626673,0.003930093
2009-08-06,0.001063261,0.000980913,0.00081813,0.000245338,-0.001402587,0.012229111,-0.002160896,0.000394499,-0.002059619,-0.002270891,-0.004449988,0.07688518,-0.21267382,0.007094982,-0.002662433,-0.009979687,-0.005624655,0.003571726,0.000530462,-0.003629952,-0.000416826,-0.008775137,0.000245339,-0.007054264,-0.002632498
2009-08-07,-0.001143811,-0.001551674,-0.000572283,-0.000572283,-0.00135011,-0.016965569,-0.002585882,-0.038552395,-0.004014827,-0.001033591,-0.01066416,0.054374782,-0.238404641,0.011528129,0.012295522,0.013729229,0.013439205,0.007003016,0.006754899,-0.003539111,-0.014039505,0.042050904,-0.000572282,-0.020142088,-0.013248339
2009-08-10,0.003926099,0.004662255,0.003926099,0.00449861,-0.00098017,0.256199894,-0.003174513,-0.175763105,-0.009793664,0.003994535,-0.053462554,0.028358322,-0.45010722,0.003672293,-0.003427948,-0.004004504,-0.003344949,6.98E-05,0.007801833,-0.012848624,-0.004652502,-0.033274336,0.00449861,0.008684567,0.000322794
2009-08-11,0.010998859,0.010665127,0.010998859,0.010829777,-0.000229077,0.35950339,-0.002149924,-0.205681032,-0.00864744,0.004790738,-0.141543533,-0.009370261,-1.339793936,-0.001009362,-0.010334174,-0.011298845,-0.012660113,0.001966868,0.005457712,0.000846548,-0.016288966,-0.015378982,0.010829776,0.022116904,0.012194439
2009-08-12,0.001369934,0.000966611,0.000161134,0,-0.000214347,0,-0.001242699,-0.119483805,-0.004267187,0.001944857,-0.140576622,-0.03461868,2.659908017,-0.004925474,0.013002305,0.014717749,0.011525139,-0.00877654,0.005967047,0.005180825,0.010223283,-0.011156564,0,-0.002550232,0.004742684
2009-08-13,-0.006277102,-0.005794263,-0.005317844,-0.004833253,-0.000511415,-0.140022897,-0.001123052,-0.091969557,-0.003177931,0.00102919,-0.087027882,-0.043597,0.215752022,-0.003807628,0.003907456,0.005318406,0.006880009,-0.000453573,0.017393135,0.004207426,0.005131029,-0.038360286,-0.004833253,0.003951344,-0.000764985
2009-08-14,0.004292134,0.003804396,0.00453623,0.003804396,-0.000235041,0.11117206,-0.00078864,-0.089128716,-0.002608837,0.001109789,-0.131143365,-0.057913679,0.270473095,0.005096203,-0.008170726,-0.011859535,-0.008531349,0.017109367,-0.001109627,-0.008065373,-0.042682858,-0.023073915,0.003804397,0.00833462,-0.001071825
2009-08-17,0.014595578,0.014595578,0.012902186,0.013144141,0.000625189,0.245171956,0.000534273,0.067717402,0.001798463,-0.000779354,-0.309527982,-0.095862378,0.559400772,0.005070377,-0.019960579,-0.027539412,-0.02426082,-0.027868368,-0.025022594,-0.013410784,-0.011257621,-0.0316253,0.01314414,0.018138681,0.005898491
2009-08-18,-0.009219501,-0.009219501,-0.010190213,-0.010426596,-9.43E-05,-0.223355748,-0.000141587,-0.010590144,-0.000351135,7.67E-05,-0.153249137,-0.102472125,-0.033521753,-0.004414163,0.009041873,0.012989206,0.010145656,0.002055512,-0.012166155,0.003639114,0.036554337,0.021496486,-0.010426596,-0.014733519,-0.00589208
2009-08-19,0.005695472,0.005695472,0.006273567,0.006273567,0.000315979,0.113284843,-3.24E-05,-0.004231997,-0.000115731,5.44E-05,-0.300415292,-0.12398118,0.085920342,-0.005953902,0.006641367,0.006810067,0.006860912,-0.002760863,-0.002600043,0.005972034,0.046682988,-0.021448806,0.006273568,0.014114595,0.012580708
2009-08-20,-0.008215623,-0.008215623,-0.00711376,-0.006634104,-0.000134467,-0.140407639,-0.000517891,-0.061528717,-0.00172396,0.000737825,-0.123903807,-0.123974466,-0.124028621,-0.001146986,0.007639662,0.010146037,0.010948731,0.019683562,0.012877303,-0.003180324,0.001657042,-0.00165426,-0.006634104,-0.008125188,-0.006391584
2009-08-21,-0.002171524,-0.002171524,-0.001207535,-0.001689811,-0.000234616,-0.039378239,-0.000174072,-0.013030738,-0.000412998,7.41E-05,-0.057526807,-0.118207831,-0.164722524,-0.00433779,0.016674794,0.015925867,0.01862276,0.002911716,-0.008959498,0.013719052,0.018610394,0.056338028,-0.001689812,-0.003413228,0.002533597
2009-08-24,-0.011042115,-0.010558536,-0.011364533,-0.010961535,-0.000924321,-0.227346234,-0.000481814,0.007366325,-0.000337806,-0.000631307,0.385166835,-0.071516438,-0.46651052,0.002947155,0.000349287,-0.001444923,-0.000545797,0.019759896,-0.001523021,-0.011435191,0.006496197,-0.024313725,-0.010961534,-0.01073141,-0.012979371
2009-08-25,0.019233884,0.020120621,0.019566281,0.020454711,0.000436468,0.524131744,0.000461787,0.051449694,0.001404588,-0.000517219,-0.385634721,-0.114984128,0.492815868,-0.000383276,0.00315584,0.003097157,0.002369467,-0.006723648,-0.001310232,0.002334726,-0.031195373,-0.012459807,0.020454711,0.025850131,0.019930358
2009-08-26,-0.009347467,-0.003513554,-0.009347467,-0.003593675,0.000174814,-0.063215398,0.000121468,0.011795033,0.000348107,-0.000114327,-0.330396245,-0.13567692,0.044285236,0.005368175,0.000443376,9.88E-05,0.000116727,0.007955638,0.012277507,-0.000211765,-0.008605177,-0.004070004,-0.003593675,-0.005624719,-0.006843557
2009-08-27,0,-0.006330655,-0.000976732,-0.00761401,-0.000328964,-0.13343853,0.000344117,-0.003830684,0.000262137,0.000429448,0.146771891,-0.114657028,-0.269583096,-0.008263437,0.003888539,0.001630052,0.002781762,-0.009162888,-0.006499536,0.001270795,0.014839675,0.015529219,-0.00761401,-0.003016819,0.001677684
2009-08-28,0.010000738,0.009112943,-0.013007979,-0.013406539,-0.001168653,-0.212001291,-6.07E-05,0.006779772,7.31E-05,-0.000199927,0.91892974,-0.015024039,-0.883989431,0.004614806,-0.003802431,0.000512909,-0.001988328,0.005383504,0.012830997,0.012162877,0.003448752,-0.011267606,-0.013406538,-0.013011574,-0.014312406
2009-08-31,-0.001198753,-0.001118856,0.02275708,0.02283892,0.000353946,0.487627717,0.001440834,-0.05747568,0.000280903,0.00264831,-0.363222262,-0.080414773,4.271992428,-0.002552061,-0.005020842,-0.009715227,-0.008076408,-0.010006592,-0.010553836,-0.005538127,-0.038218299,-0.027269027,0.02283892,0.030735035,0.021744354
2009-09-01,-0.002240397,-0.001040122,-0.002241115,-0.00120048,0.000253146,-0.017752951,0.001228606,-0.062021768,5.53E-05,0.002447171,-0.396913727,-0.12157311,0.390252471,0.007547704,-0.019552989,-0.019994447,-0.022123824,0.019606119,0.003050321,0.003152254,-0.027301258,-0.025941423,-0.00120048,0.000966686,-0.010507964
2009-09-02,-0.006487543,-0.003523966,-0.006168732,-0.003044911,3.96E-05,-0.049333786,0.000855737,-0.05361961,-9.21E-05,0.001837749,-0.269185006,-0.134752058,-0.026348584,-0.004824848,-0.003214582,-0.000924414,-0.003296439,-0.00609959,0.002827978,0.022939105,0,-0.029209622,-0.003044911,0.002302949,0.001319673
2009-09-03,0,0.002009323,0,0.001848617,0.000156366,0.03079908,0.000935667,-0.063629216,-0.000127586,0.002035132,-0.513528335,-0.1633154,0.048654214,0.001020694,0.006889635,0.008200016,0.008534798,0.000229363,-0.001506577,0.019660058,-0.001322616,0.008849558,0.001848617,-0.00333531,0.000827929
2009-09-04,-0.003075331,-0.009304545,-0.003075331,-0.009145627,-0.000445123,-0.160001536,0.000503661,-0.090290389,-0.000896574,0.001948459,1.337316478,-0.0975199,-0.500393722,-0.004078511,0.010343843,0.017940742,0.013117533,-0.002869485,0.003617371,-0.00090376,0.000882843,0.032894737,-0.009145627,-0.012642225,-0.006533659
2009-09-07,-0.002186018,-0.001862138,-0.002509899,-0.001943182,-0.000541148,-0.03741295,0.000185253,-0.035490135,-0.000315709,0.00070069,0.632853195,-0.014583216,-0.865042294,0,0,0,0,-0.000205109,0.013087391,0,0,0,-0.001943183,-0.000903819,0.000776052
2009-09-08,-0.009412508,-0.009733939,-0.009577962,-0.009734729,-0.001129626,-0.17752454,-0.000833491,0.142681395,0.001110869,-0.002832003,0.892358177,0.156067578,-11.54579547,-0.010493972,0.005938853,0.009406667,0.008844934,0.006912972,0.002359164,0.003015378,0.045280816,0.007218684,-0.009734729,-0.003241613,0.002122589
2009-09-09,0.001228702,0.00188395,0.001557142,0.001884205,-0.000938374,0.068291209,-0.000741497,0.079223575,0.000495085,-0.002017545,0.297276896,0.199559897,0.478236092,-0.002974703,0.005251985,0.011100307,0.007782385,-0.007359433,-0.012622188,-0.002605508,0.002953587,0.001264755,0.001884205,0.003857208,0.004834935
2009-09-10,-0.001718152,-0.001962247,-0.001636527,-0.002207646,-0.001019147,-0.048677896,-0.000608961,0.080068153,0.000736805,-0.002001173,0.223140834,0.207414442,0.246773776,-0.003502348,0.008406714,0.011468765,0.01042223,0.022957264,0.009246444,0.000100508,0.008834722,-0.039578947,-0.002207646,0.002410909,0.000129273
2009-09-11,0.000573736,0.0001639,0.000655724,0.000491662,-0.000923117,0.021729482,-0.000774779,0.061407019,0.000344694,-0.001936066,0.121543329,0.178439195,0.038741851,-0.00273365,-0.002292429,-0.001497163,-0.001350427,0.004268308,0.006190358,0.009543902,-0.036836265,0.003068829,0.000491662,0.012551672,0.000387771
2009-09-14,-0.000163874,0.000409534,-0.000819068,-0.000819068,-0.000916494,-0.023158417,-0.001474033,-0.012804915,-0.001690477,-0.001248991,0.088359964,0.149511515,-0.01260354,0.001174729,0.002226833,0.005228568,0.006339116,-0.010165284,-0.00261235,-0.004975619,-0.006205802,0.027097902,-0.000819068,-0.003562945,0.003533849
2009-09-15,-0.022036457,-0.02235144,-0.022051007,-0.021805046,-0.002246217,-0.415472876,-0.002022204,0.273378256,0.003179973,-0.00742863,0.415140321,0.23027654,0.770469215,-0.002085997,0.005880495,0.005191685,0.003135341,0.011309491,0.008920437,0.005100486,0.030060978,0.01787234,-0.021805045,-0.02227354,-0.004008461
2009-09-16,0.009298019,0.009128234,0.009052849,0.009385696,-0.001520268,0.62737754,-0.001888512,0.050111748,-0.00064169,-0.003198137,0.110458186,0.188371306,0.006393435,-0.003919558,0.011184056,0.014510335,0.015323528,0.018102093,-3.76E-05,0.01383087,0.022275511,0.018812709,0.009385696,0.008228571,-0.004013272
2009-09-17,-0.017677856,-0.017178383,-0.017112558,-0.016853507,-0.00248767,-0.259939306,-0.002379323,0.183804706,0.002311573,-0.007319135,0.242789579,0.206155727,0.300567247,-0.000655771,-0.000795575,-0.003000212,-0.003059639,0.007211895,-0.006452705,-0.006477609,-0.000551662,-0.024210094,-0.016853507,-0.018892164,0.002765291
2009-09-18,0.003041548,0.002448621,0.003380663,0.002533356,-0.002175446,0.124443666,-0.002177426,0.099949119,0.000861565,-0.005408724,0.120704094,0.177381109,0.037804012,0.003149993,0.003708153,0.002872978,0.00263734,0.002500781,0.006437809,-0.00306231,-0.00593349,0.03490328,0.002533356,0.0016175,-0.001485801
2009-09-21,0.015077514,0.015330251,0.014572144,0.015161726,-0.001092279,0.567046831,-0.000893266,0.024246941,-7.11E-05,-0.001772967,-0.039220328,0.107954744,-0.283441867,0.004579341,-0.004209674,0.002428632,-0.003407296,-0.002476893,0.002953737,-0.005449861,-0.03234317,0,0.015161726,0.007074746,-0.021865723
2009-09-22,-0.000580824,-0.00074666,-0.00290577,-0.001659476,-0.001128292,-0.028292342,-0.002000416,-0.024223213,-0.002744846,-0.001202531,-0.030402098,0.069498619,-0.286725882,-0.008595937,0.00521633,0.003863356,0.006574869,0.013789443,0.007259426,0.010461293,0.026395123,-0.0146282,-0.001659476,0.012675626,0.026872272
2009-09-23,-0.005562997,-0.005230427,-0.003913365,-0.005651535,-0.001415335,-0.099903377,-0.002098508,-0.006552408,-0.002244494,-0.001942282,0.009540676,0.05439006,-0.163003595,-0.000919601,-0.008272776,-0.00693292,-0.010068528,-0.004310947,-0.014879788,-0.00118321,-0.036058727,-0.020618557,-0.005651535,-0.012290756,-0.011251241
2009-09-24,-0.003172687,-0.001502192,-0.002340591,-0.001838911,-0.0014421,-0.03595492,-0.001803678,0.013206467,-0.001313815,-0.002327747,0.010591266,0.043822834,-0.150463142,0.011176844,-0.004216973,-0.01117087,-0.00951103,-0.010277714,-0.019301297,-0.015301086,-0.044657126,0.000842105,-0.001838911,0.003664402,-0.006935363
2009-09-25,-0.030237017,-0.032263436,-0.029911983,-0.030480576,-0.003276319,-0.407016447,-0.002620056,0.185507835,0.003608852,-0.009290693,0.235560582,0.088610168,1.110619214,-0.001170403,-0.004352332,-0.00791901,-0.006090736,-0.001416865,-0.004337182,-0.007318284,0.001972955,-0.002103492,-0.030480576,-0.019776375,-0.028438191
2009-09-28,0.015287572,0.015719425,0.014769369,0.015719425,-0.0021092,0.658540951,-0.003026335,-0.001568901,-0.002969334,-0.003088174,0.041359987,0.076083294,-0.065287324,0.003124658,0.012847126,0.019044282,0.017809586,-0.009417788,-0.009505924,0.002322751,0.012420464,-0.011382799,0.015719425,0.015209125,0.011409409
2009-09-29,-0.010548723,-0.010544238,-0.010724296,-0.011224448,-0.002679257,-0.137290857,-0.003518725,0.022828739,-0.002486803,-0.00463835,0.087010269,0.078886753,0.115733987,0.000908501,-0.004817491,-0.003144424,-0.002229576,0.008653875,0.001153222,0.00060451,-0.001944898,-0.001279318,-0.011224448,-0.014904838,0.005039015
2009-09-30,0.009715458,0.009453421,0.009550009,0.009373841,-0.001931928,0.245140779,-0.002921904,-0.025415423,-0.003825242,-0.001939675,0.000201426,0.058546995,-0.199287902,-0.006094411,-0.003071167,-0.000762753,-0.003328301,-0.010005621,-0.012221788,0.015003549,0.058462031,-0.010247652,0.00937384,0.01295779,-0.004791517
2009-10-01,-0.013709107,-0.011918951,-0.012868566,-0.011587268,-0.00253737,-0.142762709,-0.003591382,-0.019583947,-0.004219722,-0.002909457,0.052527474,0.057076745,0.031964435,0.00704501,-0.020901374,-0.030597122,-0.025759622,-0.017039817,-0.006700399,-0.00843254,0.002974069,-0.053494392,-0.011587267,-0.007889697,-0.005349564
2009-10-02,0.021755979,0.019731195,-0.007597383,0.018446707,-0.001233494,0.395690785,-0.002236016,-0.055277647,-0.00428784,-1.21E-05,-0.0676259,0.026749571,-0.504590711,-0.002461485,-0.002272554,-0.004554053,-0.004505525,0,0,0.003701863,-0.012284708,0.005013674,0.018446707,-0.009959852,0.008529322
2009-10-05,-0.015885128,-0.015885128,0.012440234,-0.014896298,-0.00209918,-0.163417261,-0.00287654,-0.029313293,-0.003846831,-0.001829383,0.015866478,0.024346125,-0.06550375,-0.004675338,0.011813235,0.00978453,0.014875002,-0.02294133,-0.0093921,0.013456938,0.006576226,0.004535147,-0.014896298,0.012711534,-0.010984467
